2015-07-19,周日,29.85℃,24.35℃,多云,东北风,3,10.8,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-20,周一,30.9℃,23.1℃,阴,东北风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-21,周二,27.3℃,24.3℃,中雨,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-22,周三,31.6℃,24.2℃,小雨,南风,2,8.3,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-23,周四,29.55℃,25.15℃,毛毛雨,西南风,2,1.0,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-24,周五,32.2℃,25.5℃,小雨,西南风,3,10.5,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-25,周六,32.45℃,25.5℃,毛毛雨,西南风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-26,周日,33.95℃,26.15℃,毛毛雨,西南风,2,11.8,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-27,周一,34.8℃,26.35℃,晴,西南风,2,12.2,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-28,周二,35.65℃,26.6℃,晴,西南风,2,12.2,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-29,周三,35.75℃,26.1℃,晴,西南风,3,12.2,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-30,周四,33.5℃,25.25℃,晴,西南风,3,12.2,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-07-31,周五,34.7℃,25℃,晴,西南风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-07,杭州
2015-08-01,周六,35.8℃,25.1℃,晴,西南风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-02,周日,36.2℃,25.6℃,晴,南风,2,12.1,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-03,周一,36.7℃,27.6℃,晴,西南风,3,12.2,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-04,周二,37.3℃,26.9℃,晴,西南风,2,12.2,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-05,周三,36.6℃,25.55℃,晴,南风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-06,周四,36.35℃,26.2℃,晴,东南风,3,12.1,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-07,周五,31.05℃,25.5℃,中雨,东风,4,9.7,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-08,周六,30.45℃,25.85℃,毛毛雨,东风,4,7.9,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-09,周日,26.95℃,25.65℃,中雨,东风,4,0.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-10,周一,27.95℃,25.25℃,中雨,东南风,4,0.3,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-11,周二,30.45℃,24.7℃,小雨,西风,3,9.3,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-12,周三,30℃,22.25℃,晴,北风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-13,周四,28.5℃,23.45℃,毛毛雨,东风,2,2.1,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-14,周五,29℃,23.55℃,小雨,东风,3,9.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-15,周六,30.65℃,23.35℃,中雨,东风,2,10.1,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-16,周日,27.25℃,24.4℃,中雨,东北风,3,3.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-17,周一,30.05℃,22.6℃,阴,东风,2,11.8,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-18,周二,30℃,22.5℃,晴,东风,3,10.1,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-19,周三,31.4℃,23.95℃,晴,东风,3,11.8,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-20,周四,32.55℃,25.35℃,中雨,北风,3,10.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-21,周五,26.55℃,23.9℃,中雨,北风,2,1.2,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-22,周六,26.45℃,22.6℃,毛毛雨,东北风,3,2.5,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-23,周日,25℃,22.5℃,毛毛雨,北风,3,0.2,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-24,周一,26.15℃,21.8℃,中雨,西北风,4,3.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-25,周二,28.55℃,20.85℃,晴,西北风,3,11.6,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-26,周三,28.7℃,21.05℃,晴,西风,2,8.9,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-27,周四,30.25℃,21.5℃,晴,西北风,2,11.6,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-28,周五,30.1℃,21.55℃,晴,北风,2,10.8,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-29,周六,29.6℃,22.25℃,晴,东南风,2,11.4,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-30,周日,29.3℃,22.5℃,晴,东北风,2,11.5,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-08-31,周一,29.35℃,21.25℃,阴,东风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-08,杭州
2015-09-01,周二,31.1℃,22.05℃,阴,东北风,2,11.9,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-02,周三,29.3℃,22.9℃,小雨,北风,2,11.9,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-03,周四,29.7℃,21.25℃,晴,北风,2,12.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-04,周五,30.15℃,22.85℃,小雨,东南风,2,10.4,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-05,周六,28.95℃,23.8℃,中雨,西风,3,6.7,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-06,周日,27.9℃,21.25℃,多云,北风,3,11.3,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-07,周一,27.1℃,20.95℃,毛毛雨,北风,2,9.7,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-08,周二,27.2℃,19.25℃,晴,东北风,2,11.6,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-09,周三,26.9℃,19.3℃,晴,东北风,3,11.8,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-10,周四,26.5℃,17.1℃,晴,东北风,2,11.7,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-11,周五,28.4℃,20.1℃,晴,东北风,2,11.4,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-12,周六,23℃,16.8℃,晴,西北风,3,2.1,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-13,周日,24.75℃,15.8℃,晴,北风,2,10.9,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-14,周一,23.6℃,17.7℃,晴,东风,2,1.3,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-15,周二,20.75℃,18.45℃,小雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-16,周三,25.2℃,17.55℃,阴,北风,3,11.1,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-17,周四,25.7℃,16.85℃,多云,北风,2,10.8,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-18,周五,26.05℃,18℃,晴,北风,2,10.6,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-19,周六,26.15℃,19.1℃,晴,东北风,2,5.5,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-20,周日,23.55℃,18.8℃,晴,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-21,周一,26.4℃,18.15℃,晴,东风,2,7.6,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-22,周二,26.15℃,20.25℃,毛毛雨,东南风,2,5.3,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-23,周三,26.65℃,21.55℃,中雨,西北风,3,7.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-24,周四,26.7℃,19.35℃,阴,东北风,2,10.4,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-25,周五,23.7℃,20.15℃,晴,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-26,周六,26.85℃,19.2℃,晴,东北风,3,10.8,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-27,周日,25.7℃,16.5℃,晴,东北风,3,10.9,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-28,周一,24.4℃,17.45℃,毛毛雨,北风,3,1.3,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-29,周二,24.85℃,22.15℃,小雨,东北风,4,0.0,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-09-30,周三,29.35℃,23.85℃,毛毛雨,东南风,3,0.3,https://mirror-earth.com/wea_history/330100/2015-09,杭州
2015-10-01,周四,25.2℃,16℃,毛毛雨,西风,4,3.3,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-02,周五,23.75℃,13.95℃,晴,东北风,2,10.8,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-03,周六,26.2℃,16.1℃,晴,东北风,2,10.8,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-04,周日,23.65℃,18.6℃,小雨,东风,3,1.3,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-05,周一,20.4℃,18.7℃,毛毛雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-06,周二,22.75℃,19.25℃,阴,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-07,周三,22.65℃,19.8℃,毛毛雨,东南风,3,0.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-08,周四,20.9℃,18.65℃,毛毛雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-09,周五,23.15℃,15.7℃,阴,北风,2,8.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-10,周六,23.6℃,16.15℃,晴,西北风,3,6.4,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-11,周日,23.25℃,12.7℃,晴,西北风,2,10.4,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-12,周一,22.35℃,11.35℃,晴,北风,2,10.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-13,周二,22.6℃,11.55℃,晴,东南风,2,10.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-14,周三,23.55℃,15.05℃,晴,东风,2,10.4,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-15,周四,24.5℃,14.15℃,多云,东风,2,10.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-16,周五,25.05℃,15.45℃,晴,东风,2,10.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-17,周六,23.9℃,14.4℃,阴,东风,3,10.5,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-18,周日,22.9℃,12.85℃,多云,东北风,3,10.4,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-19,周一,22.35℃,14.8℃,阴,东北风,2,9.2,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-20,周二,24.25℃,13.45℃,阴,东风,3,7.7,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-21,周三,24.45℃,16.5℃,多云,东风,3,10.1,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-22,周四,24.15℃,14.45℃,阴,东北风,3,6.9,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-23,周五,24.15℃,15.65℃,阴,东北风,2,1.3,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-24,周六,25.15℃,18.9℃,毛毛雨,东风,2,6.9,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-25,周日,23.8℃,18.35℃,阴,东风,3,5.5,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-26,周一,27.5℃,16.15℃,晴,南风,3,10.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-27,周二,20.95℃,13.85℃,毛毛雨,西北风,4,7.7,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-28,周三,19.3℃,12.3℃,晴,东风,2,6.7,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-29,周四,17.3℃,15℃,小雨,北风,3,0.1,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-30,周五,17.3℃,14.05℃,毛毛雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-10-31,周六,17.95℃,13.35℃,多云,东北风,3,5.6,https://mirror-earth.com/wea_history/330100/2015-10,杭州
2015-11-01,周日,13.65℃,9.9℃,毛毛雨,西北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-02,周一,17.6℃,6.55℃,多云,西北风,2,9.8,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-03,周二,19.5℃,10.2℃,晴,东南风,3,9.8,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-04,周三,17.7℃,12.95℃,毛毛雨,南风,2,1.6,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-05,周四,23.65℃,13.9℃,毛毛雨,东南风,2,7.1,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-06,周五,27.4℃,18.15℃,阴,东南风,3,7.2,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-07,周六,26.25℃,16.2℃,阴,北风,3,8.7,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-08,周日,15.95℃,11.65℃,中雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-09,周一,13.8℃,10.9℃,毛毛雨,西北风,3,0.4,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-10,周二,15.3℃,10.4℃,阴,东北风,2,7.4,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-11,周三,16.6℃,10.95℃,毛毛雨,东北风,3,5.3,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-12,周四,14.5℃,13.05℃,小雨,东北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-13,周五,16.2℃,13.15℃,小雨,西北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-14,周六,16.85℃,11.1℃,阴,北风,2,3.7,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-15,周日,20℃,11.5℃,阴,东风,2,6.1,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-16,周一,19.85℃,15℃,中雨,东北风,2,1.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-17,周二,15.9℃,14.25℃,中雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-18,周三,15.95℃,13.9℃,中雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-19,周四,15.1℃,12.9℃,毛毛雨,东北风,2,0.8,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-20,周五,14℃,13.4℃,毛毛雨,东北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-21,周六,16.75℃,13.55℃,小雨,东北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-22,周日,20.05℃,15.9℃,小雨,东北风,1,2.1,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-23,周一,17.3℃,14.1℃,阴,北风,3,0.1,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-24,周二,14.4℃,10.6℃,毛毛雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-25,周三,10.25℃,4.1℃,毛毛雨,西北风,4,0.0,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-26,周四,6℃,-0.25℃,晴,西北风,4,9.5,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-27,周五,6.6℃,-2.8℃,晴,东北风,2,8.5,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-28,周六,12.45℃,3.45℃,晴,南风,2,4.6,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-29,周日,12.55℃,6.5℃,毛毛雨,南风,1,3.5,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-11-30,周一,14.4℃,5.55℃,阴,东南风,2,5.1,https://mirror-earth.com/wea_history/330100/2015-11,杭州
2015-12-01,周二,17.7℃,9.25℃,阴,东南风,2,5.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-02,周三,13.3℃,6.4℃,小雨,西北风,3,1.9,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-03,周四,13.35℃,1.9℃,晴,西北风,3,9.4,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-04,周五,9.7℃,2.65℃,晴,北风,2,8.1,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-05,周六,6.25℃,0.65℃,大雪,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-06,周日,6.65℃,0.45℃,大雪,西北风,2,6.2,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-07,周一,10.6℃,1.05℃,多云,西北风,2,8.9,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-08,周二,11.2℃,3.15℃,阴,东风,3,8.6,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-09,周三,12.85℃,8.45℃,小雨,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-10,周四,11.2℃,10.25℃,小雨,西北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-11,周五,10.85℃,7.35℃,阴,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-12,周六,10.95℃,4.75℃,阴,东北风,2,8.8,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-13,周日,8.45℃,7.1℃,小雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-14,周一,9.95℃,4.65℃,阴,西北风,3,2.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-15,周二,11.45℃,3.15℃,晴,西北风,3,8.7,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-16,周三,7.5℃,0.15℃,晴,西北风,4,9.3,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-17,周四,4.85℃,-2.55℃,晴,北风,3,9.3,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-18,周五,6.5℃,-2.25℃,晴,东风,2,9.3,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-19,周六,11.65℃,-0.85℃,晴,东北风,2,6.9,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-20,周日,9.95℃,5.65℃,晴,北风,2,0.1,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-21,周一,10.2℃,3.7℃,阴,东北风,2,7.5,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-22,周二,12.5℃,5.85℃,毛毛雨,南风,2,1.8,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-23,周三,10.75℃,8.2℃,阴,北风,2,0.1,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-24,周四,9.5℃,7.95℃,中雨,北风,2,0.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-25,周五,11.95℃,5.65℃,毛毛雨,西北风,2,2.4,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-26,周六,14.4℃,0.2℃,多云,西南风,2,9.0,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-27,周日,11.9℃,5.4℃,阴,北风,3,4.6,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-28,周一,7.6℃,2.95℃,阴,北风,2,7.4,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-29,周二,9.85℃,1.3℃,晴,东风,2,9.2,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-30,周三,13℃,2.95℃,晴,西北风,2,9.3,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2015-12-31,周四,9.7℃,0.4℃,晴,北风,2,9.3,https://mirror-earth.com/wea_history/330100/2015-12,杭州
2016-01-01,周五,12.15℃,1.6℃,晴,东南风,2,9.4,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-02,周六,17.55℃,4.15℃,晴,南风,2,9.3,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-03,周日,19℃,7.85℃,毛毛雨,南风,2,7.5,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-04,周一,12.6℃,8.7℃,毛毛雨,北风,2,1.9,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-05,周二,11.3℃,7.85℃,小雨,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-06,周三,8.2℃,6.8℃,小雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-07,周四,9.3℃,5.45℃,阴,北风,2,1.5,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-08,周五,7.7℃,1.75℃,阴,北风,2,9.1,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-09,周六,10.6℃,1.8℃,毛毛雨,东风,2,8.4,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-10,周日,8.85℃,6℃,毛毛雨,东北风,2,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-11,周一,8.3℃,4.75℃,毛毛雨,东北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-12,周二,4.65℃,2.4℃,阴,北风,3,0.2,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-13,周三,5.8℃,0.05℃,阴,北风,2,5.7,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-14,周四,8.7℃,0.45℃,晴,东风,2,8.6,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-15,周五,10.9℃,3.65℃,阴,东风,2,9.5,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-16,周六,12.4℃,3.1℃,毛毛雨,东风,3,8.4,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-17,周日,7.3℃,2.55℃,毛毛雨,北风,3,2.9,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-18,周一,6.7℃,-0.45℃,阴,北风,3,2.1,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-19,周二,4.95℃,-2.7℃,晴,东北风,2,9.6,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-20,周三,5.7℃,-3.6℃,小雪,东风,3,6.9,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-21,周四,1.65℃,0.65℃,中雪,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-22,周五,1.5℃,0.65℃,中雪,北风,4,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-23,周六,0.5℃,-9.5℃,中雪,西北风,4,7.2,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-24,周日,-4.75℃,-10.95℃,晴,西北风,5,9.7,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-25,周一,2.75℃,-8.75℃,晴,西风,2,9.7,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-26,周二,7℃,-3.5℃,晴,南风,2,9.7,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-27,周三,4.95℃,2.55℃,小雨,东南风,1,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-28,周四,7.65℃,3.55℃,毛毛雨,西北风,2,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-29,周五,5.7℃,3.15℃,毛毛雨,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-30,周六,5.3℃,2℃,阴,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-01-31,周日,4.95℃,-0.45℃,大雪,东北风,3,4.3,https://mirror-earth.com/wea_history/330100/2016-01,杭州
2016-02-01,周一,1.3℃,-3.45℃,中雪,北风,3,8.7,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-02,周二,4.5℃,-3.7℃,晴,北风,2,9.3,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-03,周三,7.3℃,-2.4℃,晴,东风,2,9.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-04,周四,6.05℃,-2.3℃,小雪,东北风,2,2.3,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-05,周五,9.45℃,-0.1℃,多云,北风,2,9.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-06,周六,7.7℃,-1.6℃,晴,西北风,3,9.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-07,周日,11.6℃,-3.65℃,晴,西南风,3,9.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-08,周一,16.3℃,-2.6℃,晴,西南风,3,9.9,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-09,周二,19.8℃,0.45℃,晴,南风,2,9.9,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-10,周三,20.65℃,2.1℃,晴,南风,3,9.9,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-11,周四,22.4℃,8.9℃,晴,南风,3,9.9,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-12,周五,24℃,11.4℃,多云,东南风,2,9.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-13,周六,17.2℃,8.3℃,小雨,西北风,4,5.2,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-14,周日,7.65℃,2℃,毛毛雨,北风,4,1.9,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-15,周一,6.95℃,-1.65℃,晴,西北风,3,10.1,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-16,周二,11.25℃,-2.45℃,晴,西风,3,10.1,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-17,周三,11.5℃,0.75℃,晴,东南风,2,8.6,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-18,周四,16.65℃,1℃,晴,东南风,2,10.2,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-19,周五,13.15℃,4.75℃,晴,北风,2,4.8,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-20,周六,12.25℃,3.55℃,晴,北风,3,10.4,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-21,周日,12.9℃,1.4℃,晴,东南风,3,7.0,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-22,周一,7.95℃,6.25℃,小雨,东风,2,0.0,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-23,周二,8.15℃,5.45℃,阴,北风,3,0.0,https://mirror-earth.com/wea_history/330100/2016-02,杭州
2016-02-24,周三,10.05℃,2.35℃,阴,东北风,2,10.4,https://mirror-earth.com/wea_history/330100/2016-02,杭州
